Albanian,0.1215251,0.1427496,0.0170081,-0.0167637,0.0252252,-0.0075394,0.002632,0.0014999,0.0015067,0.018333,-0.0001787,0.0034269,-0.0063776,0.0062435,-0.019779,-0.0013214,0.012695,0.0008235,0.0075629,-0.0061779,-0.0082811,0.0009974,0.0028757,0.0035989,-0.0035046
Alevi_Dersim,0.0993513,0.1136669,-0.0552211,-0.0360606,-0.0375452,-0.0054582,0.005405,-0.0049613,-0.0291884,-0.0109861,0.0008931,0.0002034,-0.0010087,-0.0023494,0.0028113,0.0058244,-0.0029149,0.0026062,0.002568,-0.0085666,-0.0016489,-0.0041601,0.0008274,-0.0016526,0.0037464
Algerian,-0.0680567,0.1327805,-0.0071652,-0.0677358,0.0212218,-0.0300737,-0.0221204,0.007442,0.0530313,0.0250954,0.0055076,-0.0061695,0.0208558,-0.0138598,0.0130235,-0.0101707,-0.0033574,-0.0164009,-0.0316446,0.0071597,-0.0096392,-0.0282908,0.0181892,-0.0002661,0.0012922
Altaian,0.0573666,-0.2884106,0.0670522,-0.0078812,-0.0613038,-0.0238728,0.0118446,0.015738,0.001677,0.0019682,-0.0186422,-0.0025178,0.000119,-0.0116156,-0.00247,0.0019886,-0.0027644,-0.0013176,0.0110866,0.0152574,-0.0241576,0.0016076,-0.0142228,-0.0010602,-0.0021794
Amerindian_North,0.0529278,-0.328016,0.1120048,0.0774392,-0.1061738,-0.0184068,-0.1983488,-0.2347978,-0.0037325,-0.020137,0.0082817,-0.0034098,0.0063925,6.87e-05,-0.0151328,-0.004508,-0.0005215,0.0032622,0.0115015,0.0073472,0.0038682,-0.0107578,0.0027115,0.0062055,0.0092805
Ami,0.019236,-0.4500828,-0.047291,-0.0676685,0.1420265,0.0637265,-0.0055698,-0.0148841,-0.0225589,-0.0225791,0.0475472,0.0046758,-0.005545,-0.0019679,0.007234,0.0041103,-0.0033117,0.0049788,0.0085474,-0.0194093,0.0109056,-0.0281929,0.0025389,-0.0061091,-0.0541747
Andian_A,0.1089285,0.1234884,-0.0465744,-0.0397936,-0.0356682,-0.0043506,0.0083426,-0.005492,-0.0490243,-0.01662,0.0031991,0.0059196,-0.0130524,0.0013625,0.0036101,-0.0057012,0.0037551,-0.0002788,-0.0049902,0.005015,0.0022959,0.0028811,0.0017625,-0.0010121,0.000491
Andian_B,0.1136335,0.1051073,-0.0228788,0.01615,-0.0381097,0.0117598,0.003995,-0.0074612,-0.0551533,-0.038057,0.0002978,0.0096665,-0.0087217,-0.0093355,0.0180055,0.0036683,0.0068452,-0.0037372,-0.0086942,0.0058778,0.0008318,0.0027615,0.002691,0.0069887,-0.000419
Arain,0.0728467,0.0037237,-0.1127593,0.069768,-0.0783733,0.0467607,0.0061883,0.001,-0.012135,-0.0068033,-0.010393,9.97e-05,0.0033697,-0.0068353,0.013346,0.0113587,-0.0061717,-0.003125,0.0032267,-0.0093797,0.0034523,-0.007625,-0.002999,-0.0038153,0.0019957
Armenian_Aintab,0.100923,0.1428513,-0.0560653,-0.0656767,-0.028005,-0.020731,0.0036817,-0.0045383,-0.0234523,-0.0007897,0.0030853,0.0030473,-0.000347,0.0016057,-0.006786,-0.0015027,0.0107787,0.000591,0.000126,-0.0042103,0.0008317,-8.23e-05,0.0011503,-0.0018477,-0.0008383
Armenian_Ararat,0.1030434,0.13632,-0.0593855,-0.061959,-0.0268828,-0.0173405,0.0042853,-0.0045201,-0.0281762,-0.0034302,0.0030473,0.0033323,-0.0027022,0.0025096,-0.0055247,-0.0017939,0.0009204,0.001319,0.0039485,-0.0044507,0.0002348,0.0040441,-0.0012615,-0.0002693,0.0012115
Armenian_Artsakh,0.1028203,0.133373,-0.049277,-0.0462967,-0.031698,-0.0108767,0.0068933,-0.0055383,-0.0341553,-0.010995,0.00249,0.0015487,-0.0035677,-0.0039907,0.0040717,-0.005657,-0.005476,-0.002618,0.0014247,-0.003085,-0.0019963,0.0015663,-0.0007393,-0.0043377,0.0030733
Armenian_Erzurum,0.106804,0.1384505,-0.0571338,-0.0621775,-0.0273897,-0.0182672,0.0034858,-0.0033843,-0.0300648,-0.00571,0.0044387,-0.0001497,-0.0010158,0.002156,-0.0042073,0.0008618,-0.0019122,0.0020693,0.0002723,-0.0007715,0.0016638,0.0028853,0.0004317,-0.0005823,0.000878
Armenian_Gesaria,0.106709,0.1350652,-0.0527968,-0.0601588,-0.0259278,-0.0151298,0.0045238,-0.0047305,-0.0279178,-0.0018678,0.0040598,0.0022855,-0.003568,0.0025805,-0.0050215,-0.0042098,-3.25e-05,0.0003483,0.0017912,-0.0043145,0.0009985,0.005286,-0.0024648,-0.0015965,0.0012872
Armenian_Gurin,0.1041485,0.1391275,-0.0580765,-0.061693,-0.029082,-0.0164545,0.0059925,-0.006577,-0.0306785,-0.0028245,0.002436,0.0024725,0.003568,0.0001375,-0.008143,0.0098115,0.014603,-0.001837,0.0024515,0.002689,0.003494,-6.2e-05,-0.0017255,-0.001205,-0.0026345
Armenian_Hemsheni,0.1073187,0.1373866,-0.0583459,-0.0603549,-0.0348194,-0.0153391,0.007151,-0.0074173,-0.0460763,-0.0057274,0.0027377,0.0070223,-0.0124449,0.0009631,-0.0083759,-0.0077471,0.0090896,-0.0002171,-0.0021367,0.0045914,0.0057397,0.0038686,-0.0030461,-0.0063346,0.0007356
Armenian_Parspatunik,0.1058555,0.140651,-0.04978,-0.0524875,-0.033083,-0.005996,0.00564,-0.0019615,-0.034871,-0.007745,0.0026795,0.0059945,-0.002676,0.0004125,-0.006718,-0.00769,-0.004694,-0.00114,0.000691,-0.003689,0.0006865,0.0037095,0.002465,-0.000904,0.0006585
Armenian_Syunik,0.1049241,0.134696,-0.0536882,-0.0519736,-0.0318101,-0.0108007,0.00376,-0.0055802,-0.0322963,-0.0070576,0.0026574,0.0041825,-0.0033381,0.0041911,-0.001678,-0.0007715,-0.0032835,0.0021421,0.0018512,-0.0028878,0.0032445,-0.0002697,-0.0013894,0.0010955,0.0001415
Armenian_Urfa,0.10114,0.1392726,-0.0595849,-0.0705063,-0.02673,-0.0196817,0.00376,-0.0051426,-0.0261204,0.0024211,0.0035957,0.0020339,0.0004249,0.0042467,-0.0077749,0.00089,0.0016393,0.0001629,0.002083,-0.0025904,0.0002676,0.0007064,-0.0014084,-0.0011189,0.0010604
Arora,0.0717085,0.0076165,-0.1069138,0.070414,-0.0730138,0.04525,0.0018212,0.000692,-0.0053685,-0.0046928,-0.0042628,-0.0044585,0.0004832,-0.0093925,0.0094665,0.0065965,-0.00678,0.0034205,-9.43e-05,-0.0153198,-0.0069565,-0.00677,0.0002772,-0.00247,0.0045505
Ashkenazi_Belarussia,0.1019155,0.1339716,-0.0073393,-0.0395799,0.0107712,-0.0144595,-0.0010123,-0.0010294,0.0057267,0.0146208,0.0024485,-0.0003688,0.00231,-0.001461,-0.002944,0.0027944,0.0018154,-0.0003409,0.0014889,-0.0012602,-0.0038586,-0.0007705,0.0027399,0.0015665,-0.0002949
Ashkenazi_Germany,0.0973188,0.1423773,-0.014406,-0.0499358,0.010925,-0.0187694,-0.001974,-0.0017538,0.0098579,0.0188432,0.0039622,-0.0011239,0.0025123,-0.0026699,-0.0050489,0.0030892,0.0022035,-0.0016977,-0.0007794,-0.0011255,-0.0033441,-0.0026957,0.0008751,0.0013857,0.0008143
Ashkenazi_Lithuania,0.0998539,0.1327575,-0.0092224,-0.040375,0.0094843,-0.0141475,-0.0005555,-0.001175,0.0060613,0.0137009,0.0015499,-0.0018529,0.0025678,0.0006257,-0.0044417,0.0034595,0.0016001,0.0001612,0.0004455,-0.0031721,-0.0032555,-0.0033497,0.0029245,0.0024428,-0.001056
Ashkenazi_Poland,0.1001169,0.1368425,-0.0073382,-0.0429994,0.0097966,-0.0154087,-0.0008812,-0.0008942,0.0081981,0.0142751,0.0011639,-0.0005932,0.0028802,0.0001662,-0.0041451,-0.001674,-0.0037648,3.18e-05,-0.0008065,-0.0040645,-0.0026776,-0.0022721,0.0016895,0.002169,0.0015267
Ashkenazi_Russia,0.1011888,0.131511,-0.0064488,-0.0382755,0.0103711,-0.014335,-0.0019505,-0.0001847,0.0065447,0.0140506,0.0011205,0.0002997,0.0021408,0.0003303,-0.0050352,-0.0002651,-0.0012125,-0.0005701,-0.0021367,-0.0031266,-0.0035687,-0.0029553,0.0006286,0.0045788,-0.0012214
Ashkenazi_Ukraine,0.0994244,0.1351162,-0.005506,-0.0401166,0.0120483,-0.0142652,-0.0010928,0.0001154,0.007772,0.0129388,0.0008038,0.0001125,0.0024156,0.0005229,-0.0028297,-0.0018297,-0.0043223,-1.9e-05,0.0012758,-0.0046772,-0.0031258,-0.0025904,0.0007702,0.0021028,0.0010059
Assyrian,0.0978879,0.1320187,-0.0621905,-0.0623096,-0.0319779,-0.017342,0.005811,-0.0057269,-0.0245056,-0.0037937,0.0042368,-0.0014715,0.0047166,-0.0003002,-0.0027515,0.0080879,-0.0006045,0.0011402,0.001177,-0.0050024,-0.0027792,0.0023155,-0.000112,-0.0025524,0.0028523
Asur,0.010244,-0.198028,-0.178378,0.120157,-0.028467,0.066655,-0.00658,0.017076,0.0778215,0.047837,0.0211105,0.002473,-0.0048315,0.0108035,-0.020358,-0.0232035,0.009844,0.00095,-0.001634,0.0233865,0.002558,0.0165695,-0.0015405,0.009459,0.0041315
Atayal,0.0151764,-0.4443502,-0.0428661,-0.0685119,0.1350338,0.0605811,-0.0029506,-0.014102,-0.0227249,-0.0194182,0.0381612,0.0040466,-0.0030888,0.0030737,0.0136173,0.0078814,-0.0045199,0.0046736,0.0054749,-0.0160632,0.0034939,-0.0249506,-0.0007258,-0.0065872,-0.050122
Australian,-0.0421145,-0.235095,-0.213639,0.234499,0.1384875,-0.3402465,-0.0031725,0.0074995,-0.0082835,0.00082,-0.006171,0.001199,0.0008175,-0.002684,-0.0035285,-0.000133,0.0100395,0.002027,-0.0023885,0.0060655,0.003556,-0.000371,-0.0033895,0.0012655,-0.0045505
Austrian,0.1290886,0.1350056,0.054394,0.032737,0.0347756,0.0125666,0.0072299,0.0062441,0.0028274,0.0027551,-0.0038781,0.0007847,-0.0012942,0.0027849,0.0005029,0.0036968,0.0002223,0.00079,0.0031793,0.0008385,-0.0009909,-0.0026548,0.0016675,0.0029627,-0.0010284
Avar,0.1143405,0.1044146,-0.0232442,0.0121859,-0.0415182,0.0122459,0.0091865,-0.003797,-0.057527,-0.0405392,0.00093,0.0052452,-0.010636,-0.0072065,0.0151637,-0.0023624,-0.0010194,-0.0013014,-0.0068905,0.0038541,-0.0003856,0.0012142,0.0043249,0.0098588,-0.0020139
Awan,0.0743643,-0.0016927,-0.1078567,0.075259,-0.0727317,0.045087,0.00376,0.002923,-0.0055903,-0.003645,-0.007957,0.000949,-0.004113,-0.00734,0.0074193,0.0079997,-0.005824,0.0017317,0.0021367,-0.0060863,-0.00366,-0.0056053,0.0063267,-0.007511,-4e-05
Aymara,0.056912,-0.312783,0.11917,0.093024,-0.114791,-0.014502,-0.301519,-0.359293,-0.009613,-0.016401,-0.000325,0.000899,-0.004608,0.023121,-0.013572,0.003447,0.00691,0.000253,-0.00176,0.002501,-0.001497,0.004081,0.003697,0.000361,-0.007544
Azerbaijani_Dagestan,0.100821,0.0950302,-0.0406565,-0.0197527,-0.0362552,0.0012442,0.0040222,-0.0053697,-0.0393473,-0.019282,-0.0019798,0.0028013,-0.004923,-0.0036735,0.0056583,0.0008721,-0.0018655,-0.0007845,-0.0014697,-0.0022703,-0.0002256,-0.0018168,0.0004929,0.0017193,0.0018974
Azerbaijani_Iran,0.0921965,0.0889604,-0.0499307,-0.0406334,-0.0373299,-0.003263,0.0045355,-0.0040612,-0.0276312,-0.0103146,0.0003084,0.0003898,-7.43e-05,-0.0009083,0.0005294,0.0023998,-0.0044332,0.0013557,0.0021493,-0.0057151,0.0006862,-0.0021517,-0.0011463,-0.0036029,0.0011376
Azerbaijani_Republic,0.0921966,0.0893664,-0.0487742,-0.0405903,-0.0349124,-0.0063836,0.0040733,-0.0035896,-0.028997,-0.0091523,-0.004186,-0.0009326,0.0017013,-0.0021257,0.0026843,0.0064674,-0.0005504,0.0010699,0.0017738,-0.003974,-0.0012617,0.0002337,-0.0012872,-0.0008169,0.000612
Azerbaijani_Republic_Gabala,0.0983214,0.0977326,-0.0456675,-0.0331767,-0.0354204,-0.0047677,0.0051141,-0.0042085,-0.0340678,-0.0146049,-0.0017863,0.0011775,-0.0034901,-0.0014089,0.0015963,0.0016037,0.0001924,-5.42e-05,0.0025857,-0.0028109,-0.000416,0.0001296,-0.0004343,-0.0004762,0.000787
Azerbaijani_Republic_Shaki,0.1001643,0.1105233,-0.04714,-0.0372527,-0.0310312,-0.0080415,0.0040733,-0.0053075,-0.0356213,-0.0149435,-0.0003248,0.0023978,-0.0050298,-0.0023167,0.000656,-0.0030717,0.0017167,8.45e-05,-0.0020948,-0.0015217,0.0001248,-0.0013395,0.0019925,-0.0006023,0.0038518
Azerbaijani_Turkey,0.0948527,0.0968137,-0.0478943,-0.038114,-0.036417,-0.0064147,0.0043083,-0.0051537,-0.025702,-0.00814,-0.002544,9.97e-05,-0.0002477,0.0027523,0.000362,-0.0067177,-0.012734,0.0056587,0.0054887,-0.0056693,0.0002493,0.000618,-0.002177,-0.0028113,0.002355
Bagvalin,0.1120719,0.1093648,-0.0259343,0.0074787,-0.0427535,0.0116919,0.0082795,-0.005059,-0.0592019,-0.0382135,-0.0032978,0.0054182,-0.0129908,-0.0091362,0.0149292,-0.0039266,-0.0007321,-0.0012083,-0.0079188,0.0023952,-0.0012958,-0.0002758,0.0023605,0.0103165,-0.0018515
Bagvalin_o,0.113254,0.118817,-0.0341295,-0.0163115,-0.035699,0.005578,0.002585,-0.0068075,-0.06013,-0.0359005,-0.0013805,0.008767,-0.016204,-0.0001375,0.013233,-0.014386,-0.009583,0.000697,-0.0037085,0.0012505,0.0045545,0.0061825,-0.002034,0.006266,0.0025145
Bahun,0.071709,-0.03859,-0.108611,0.080104,-0.05878,0.051316,0.00282,0.001154,0.000818,0.006014,-0.013478,-0.001499,-0.000446,-0.012386,0.002307,0.004773,0.012386,0.000507,0.002514,-0.013256,-0.002995,0.002597,0.003328,0.001566,0.008023
Bahun_o,0.051979,-0.1269413,-0.0923947,0.0588937,-0.0454443,0.0402533,0.000862,0.008538,0.0099533,0.0106913,-0.025062,-0.0056447,0.0027253,-0.0078443,0.0038907,0.002254,0.0002607,0.0036317,-0.0031007,-0.0052943,-0.0007903,0.0010717,0.008463,-0.0012047,0.0069853
Bai,0.0210951,-0.4386411,-0.0059333,-0.0574294,0.0587597,0.0237429,0.0046531,0.0019075,-0.0077037,0.0031343,-0.0608199,-0.0089221,0.0093161,-0.0073581,-0.0088399,-0.0018385,0.0048067,-0.0022213,-0.0076089,-0.0052025,0.0055902,0.0155556,0.0120782,0.001486,0.0224489
Baiku_Yao_Guizhou,0.0158783,-0.4502856,-0.0316592,-0.0638894,0.1113591,0.047286,-0.0005288,-0.0069458,-0.0184276,-0.0057951,-0.0167992,-0.0056875,0.0049802,-0.0042938,0.0004343,0.001717,0.0024186,-0.0025275,-0.009176,-0.013863,0.0111116,0.0116234,0.0204836,-0.0042234,0.0073585
Bajo,0.002656,-0.385563,-0.0966687,0.01292,0.1459757,-0.0318863,-0.0021933,-0.009461,-0.01718,-0.0182843,0.0502323,0.0061443,-0.0048563,-0.0030277,0.0055647,0.004066,0.0003477,0.0021957,0.0038967,-0.00346,-0.0049083,-0.0141377,-0.004478,-0.0029723,-0.0262647
Baka,-0.640255,0.0629625,0.020553,0.030362,0.003385,0.0099005,0.153462,-0.117226,-0.0211685,0.0320735,0.0094995,-0.1138235,-0.0373135,-0.0008945,0.0021035,-0.0034475,0.003194,-0.022107,0.005594,-0.0015005,0.0019965,-0.000371,0.001171,0.0021685,-0.002814
Bakola,-0.6413935,0.060424,0.026587,0.0308465,0.001231,0.0041835,0.157692,-0.1221875,-0.015339,0.032256,0.0061705,-0.0892455,-0.02884,-0.0017205,0.0046825,-0.002917,0.0011085,0.0026605,0.0005025,0.0015635,-0.0008735,-0.003957,-0.001479,0.0012655,-0.0014365
Balija,0.045529,-0.084289,-0.168196,0.106591,-0.084323,0.062193,-0.00188,0.016615,0.044177,0.026242,-0.00747,-0.002398,-0.004162,0.00234,-0.007736,0.004375,0.004042,0.004561,-0.002388,0.002626,0.016845,0.002844,0.002218,0.003976,-0.00455
Balkar,0.1087821,0.0871906,-0.0226811,-0.018088,-0.0322257,-0.0003587,0.0088967,-0.002901,-0.0552506,-0.0261379,-0.0040364,0.00957,-0.0162461,0.0033816,0.0067279,-0.0179753,0.0045076,-0.004235,-0.009948,0.0144354,0.0063281,0.0017841,0.0006691,-0.0052846,-0.0036439
Balochi,0.068863,0.0518768,-0.1006282,0.0307388,-0.0726032,0.0314913,0.0055812,0.0015768,-0.0227362,-0.0208053,-0.0038838,-0.002148,0.0039271,-0.0080164,0.0159583,0.0300978,-0.0101374,0.0029245,0.0072694,-0.0265127,-0.0010711,-0.0152092,0.0003698,-0.0160965,0.0137612
Balti,0.0609334,-0.1033131,-0.0804272,0.0494405,-0.0557438,0.0353634,0.0033683,0.0026461,-0.0041994,-0.0025025,-0.0248129,-0.0019983,0.0020119,-0.0093125,0.0045873,0.0065676,-0.0011823,0.0005573,-0.0009553,-0.0062029,-0.002063,0.0030171,0.0031058,-0.0011167,0.00855
Balti_o,0.063741,-0.028435,-0.117662,0.078812,-0.074475,0.051037,-0.00047,-0.003692,0,-0.010205,-0.002436,0,0.002527,-0.017203,0.00285,0.005569,0.009779,-0.004054,-0.005154,-0.004252,0.001123,-0.000618,0,-0.00253,0.004191
Baniya_Gujarat,0.047806,-0.045699,-0.143306,0.112405,-0.080938,0.06275,-0.00047,0.007846,0.029656,0.018953,-0.001949,0.005395,-0.000149,-0.008533,-0.004479,0.008353,0.018906,-0.001394,0.004902,-0.003252,0.000998,-0.000989,0.007765,0.001807,-0.003353
Baniya_Punjab,0.044391,-0.055854,-0.150471,0.108852,-0.086478,0.058846,-0.000235,0.01523,0.040291,0.018406,-0.011854,-0.00015,0,-0.006331,0,-0.002652,-0.006389,-0.001267,-0.005405,-0.002251,-0.003494,-0.001237,-0.000246,0.003494,0.001437
Baniya_Uttar_Pradesh_Gupta,0.047806,-0.069056,-0.16895,0.13017,-0.079707,0.06526,0.001645,0.020076,0.05788,0.040639,-0.000162,0.008243,0.005203,0.005643,-0.015472,-0.021877,-0.011213,0.0019,0.012821,0.01038,0.016346,0.000989,0.021075,0.010604,-0.018441
Bantu_Kenya,-0.600986,0.062455,0.014708,0.0117895,0.002,0.00753,-0.012338,0.0265375,0.0029655,-0.0244195,-0.0023545,0.013338,-0.0320365,0.003303,-0.0352875,0.025921,-0.015255,-0.0043705,-0.0152725,0.006003,0.00287,-0.0051315,-0.0030195,0.0003615,0.0022155
Bantu_S.E.,-0.6293153,0.0637527,0.0201969,0.0178368,-0.0011624,0.0094514,0.0293503,-0.0129994,-0.0214296,0.0114607,0.0024178,-0.007793,-0.0111991,0.0022937,-0.009817,0.0063643,-0.0051864,0.0603178,-0.0249161,0.0034739,-0.0041872,-0.0009891,0.0023414,0.0010041,-0.0004392
Bantu_S.W.,-0.6222873,0.0658643,0.018425,0.0160116,0.0006156,0.0075699,0.0014437,0.0089336,-0.0274354,0.0172863,0.0028534,-0.0046459,-0.0030369,0.001966,-0.0051573,0.004887,-0.0033901,0.0217903,-0.0106846,0.0037876,-0.0011764,0.0004591,0.0014964,0.0002411,-0.0005471
Baoan,0.0305425,-0.3824483,0.0079698,-0.0453923,0.0301696,0.0144931,0.0052327,0.0027385,-0.0094081,0.0021077,-0.0632342,-0.0074733,0.0063032,-0.0058397,-0.0053246,0.0003669,0.0009865,-0.0002617,-0.0051159,-0.0036184,0.0037974,0.0112441,0.0089888,-0.0003293,0.0101507
Bashkir,0.0905077,-0.1023064,0.0636604,0.0317582,-0.0361655,-0.0029868,0.0086423,0.0111657,-0.00764,-0.0200813,0.0029597,-0.0040367,0.00985,-0.0193027,-0.0050303,-0.0030067,-0.0026161,-0.0010626,-0.0033006,-0.0025617,-0.0083483,0.0014998,-0.0022424,0.001376,-0.0018503
Basque_Araba,0.1275854,0.1485442,0.0590365,0.0157976,0.0537723,0.0043864,-0.0024142,0.0040906,0.0254166,0.0380211,-0.0069532,0.0096325,-0.0220693,-0.0149507,0.0158915,-0.0007835,-0.007337,6.91e-05,0.0003998,-0.004036,0.0089726,0.0019447,-0.0048067,-0.006244,-0.0004463
Basque_Baztan,0.1317244,0.1515907,0.0590707,0.0119804,0.0576889,0.0008114,-0.002927,0.0038809,0.0336348,0.0419807,-0.0052258,0.0109811,-0.022583,-0.0170903,0.0165701,0.0012776,-0.0082142,0.0007485,-0.0003657,-0.0076286,0.0084055,-0.0010342,-0.0088738,-0.0080625,0.0034401
Basque_Biscay,0.1301722,0.1502985,0.0571167,0.0107177,0.0564578,0.0059581,-0.0008973,0.0009441,0.0267555,0.0419806,-0.0075289,0.0147005,-0.0246371,-0.017428,0.0157435,0.0008197,-0.0047056,0.0027871,0.0003085,-0.0022169,0.0100503,0.001675,-0.0068122,-0.0088072,-0.0002177
Basque_French,0.128051,0.1520246,0.0551727,0.0128231,0.0564104,0.0025099,-0.00141,0.0033229,0.0305968,0.0412036,-0.0092724,0.0103408,-0.0209761,-0.0140237,0.0132192,-0.0019359,-0.0119173,0.0030278,-0.0007165,-0.0044144,0.010157,0.0024855,-0.0086397,-0.0091698,7.18e-05
Basque_Gipuzkoa,0.1309999,0.1484519,0.0538941,0.0111875,0.055199,0.0012676,-0.003995,0.0005454,0.0297675,0.0415664,-0.0054623,0.0126024,-0.0206367,-0.0177406,0.0159533,0.0058461,-0.0030225,0.0014051,-0.0006855,-0.0051503,0.005615,-0.001259,-0.0104089,-0.0103627,0.0014043
Basque_Gipuzkoa_Southwest,0.131207,0.1493751,0.0579394,0.012274,0.05657,0.0019015,-0.0023714,0.0006712,0.0268855,0.0422788,-0.0058606,0.0100411,-0.0223531,-0.0195175,0.0152994,0.0049662,-0.0026907,0.0025337,-0.0018054,-0.001171,0.0102433,0.0023606,-0.010465,-0.0099685,0.0019158
Basque_Lower_Navarre,0.1296547,0.1482672,0.0555396,0.0110407,0.0550309,0.0014452,-0.0011536,0.0010908,0.0303997,0.0442501,-0.005034,0.0117168,-0.0227585,-0.0160266,0.0172241,-9.65e-05,-0.0076688,0.0026374,-0.002434,-0.0018646,0.0064885,0.0024506,-0.0078541,-0.0095961,0.002863
Basque_Navarre_Center,0.1272748,0.1485443,0.0532426,0.0056085,0.0516178,0.0005325,-0.0035252,-0.0014895,0.0278152,0.0418315,-0.0034398,0.0098775,-0.0210964,-0.0188043,0.0148182,0.0009764,-0.0041725,0.0023035,-0.004948,-0.0005002,0.0070785,0.0003934,-0.0062744,-0.0079746,2.17e-05
Basque_Navarre_North,0.1295514,0.1497444,0.0564655,0.0105415,0.0575771,0.0006085,-0.0006195,0.0020768,0.0302136,0.0448301,-0.0060674,0.0120848,-0.0243263,-0.0192421,0.0141517,0.0025795,-0.0034966,0.0037662,-0.002057,-0.00274,0.0100505,0.002192,-0.0093445,-0.0109215,0.0025474
Basque_Roncal,0.1311035,0.1488211,0.0549566,0.0122153,0.0545555,0.0015973,-0.00141,0.0009441,0.0336347,0.0403903,-0.006835,0.0101227,-0.0204747,-0.0169525,0.0158052,0.0007955,-0.003864,0.0037202,0.0002169,-0.0012505,0.0084623,0.0013375,-0.0054899,-0.0087085,0.0014369
Basque_Soule,0.1317243,0.1548219,0.0546482,0.0068124,0.0585285,0.0009128,-0.0019014,0.0012166,0.0309945,0.0432396,-0.0059936,0.0119895,-0.0227449,-0.0167275,0.0124615,-0.0010968,-0.0097314,0.0009675,-4e-04,-0.0032402,0.0092336,0.0020908,-0.0076526,-0.0095193,0.0025909
Basque_Spanish,0.1264249,0.1487387,0.0556792,0.0087902,0.0554499,0.000249,-0.0017541,2.46e-05,0.0295391,0.0429231,-0.0052138,0.0108011,-0.0249857,-0.0194932,0.0158066,0.0026139,-0.0056298,0.0031718,-0.0023748,-0.001791,0.0088193,0.0022037,-0.0064794,-0.0086543,0.0011504
